CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
11235,607,Angel,Stewart,07-Mar-79,M,M,"$70,000.00",2,Partial College,Professional,1,2,10+ Miles
11236,609,Jeremy,Butler,01-Jan-73,S,M,"$70,000.00",2,Partial College,Professional,1,2,10+ Miles
11237,161,Clarence,Anand,03-Sep-91,S,M,"$130,000.00",3,Bachelors,Management,0,4,0-1 Miles
11238,232,Mayra,Prasad,26-Apr-74,S,F,"$130,000.00",3,Bachelors,Management,0,4,0-1 Miles
11239,249,Latoya,Goel,22-Nov-78,M,F,"$130,000.00",4,Partial College,Professional,0,2,5-10 Miles
11240,273,Anne,Hernandez,29-Jan-88,M,F,"$160,000.00",3,Partial College,Professional,1,4,5-10 Miles
11241,211,Lisa,Cai,21-Apr-81,S,F,"$100,000.00",3,Partial College,Professional,1,4,5-10 Miles
11242,209,Larry,Munoz,05-Oct-74,M,M,"$110,000.00",4,Partial College,Professional,1,3,5-10 Miles
11243,237,Robin,Alvarez,18-Dec-80,M,F,"$150,000.00",3,Partial College,Professional,1,3,0-1 Miles
11244,267,Alexis,Coleman,21-Jan-99,S,F,"$170,000.00",3,Bachelors,Management,0,3,0-1 Miles
11245,132,Ricky,Vazquez,15-Nov-68,M,M,"$120,000.00",4,High School,Professional,0,4,5-10 Miles
11246,147,Latasha,Rubio,04-Aug-86,M,F,"$120,000.00",4,High School,Professional,0,4,5-10 Miles
11247,242,Claudia,Zhou,09-Sep-82,S,F,"$130,000.00",4,Partial College,Professional,0,3,0-1 Miles
11248,223,Tristan,Alexander,29-May-76,M,M,"$110,000.00",4,Partial College,Professional,1,4,10+ Miles
11249,178,Cindy,Patel,01-Nov-70,M,F,"$130,000.00",4,Partial College,Professional,1,3,0-1 Miles
11250,276,Shannon,Liu,25-Jan-73,M,F,"$170,000.00",4,High School,Professional,1,2,5-10 Miles
11251,50,Xavier,Long,19-Feb-82,S,M,"$30,000.00",0,High School,Professional,0,2,5-10 Miles
11252,335,Nicholas,Thompson,16-Jul-98,S,M,"$90,000.00",0,Graduate Degree,Management,1,1,2-5 Miles
11253,69,José,Hernandez,08-Dec-85,M,M,"$60,000.00",0,Graduate Degree,Management,1,2,1-2 Miles
11254,612,Johnathan,Vance,10-Aug-64,M,M,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11255,612,Colin,Lin,20-Feb-99,M,M,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11256,626,Katelyn,Hernandez,10-Feb-71,M,F,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11257,345,Jacqueline,Powell,23-Sep-95,S,F,"$120,000.00",2,Graduate Degree,Management,1,4,2-5 Miles
11258,352,Xavier,Hill,14-Mar-98,M,M,"$120,000.00",2,Graduate Degree,Management,1,4,2-5 Miles
11259,548,Victoria,Stewart,30-Nov-73,M,F,"$100,000.00",1,Partial College,Professional,1,4,2-5 Miles
11260,302,Katelyn,Kelly,05-Aug-91,M,F,"$110,000.00",2,Bachelors,Management,1,3,2-5 Miles
11261,359,Stephanie,Collins,14-Jun-88,M,F,"$130,000.00",2,Graduate Degree,Management,1,1,0-1 Miles
11262,60,Jennifer,Simmons,07-Dec-68,M,F,"$80,000.00",3,Bachelors,Management,1,0,0-1 Miles
11263,612,Trinity,Richardson,08-Sep-90,M,F,"$90,000.00",5,Partial College,Professional,1,3,2-5 Miles
11264,618,Eduardo,Martin,17-Mar-93,S,M,"$90,000.00",5,Partial College,Professional,0,3,0-1 Miles
11265,623,Elizabeth,Jones,13-Nov-66,M,F,"$90,000.00",5,Partial College,Professional,1,3,0-1 Miles
11266,632,Taylor,Howard,27-Jan-87,S,F,"$90,000.00",0,Partial College,Professional,0,1,5-10 Miles
11267,302,David,Diaz,28-Sep-71,S,M,"$120,000.00",2,Partial College,Professional,1,4,2-5 Miles
11268,312,Katelyn,Carter,05-Oct-97,M,F,"$130,000.00",2,Graduate Degree,Management,1,2,1-2 Miles
11269,314,Ryan,Foster,15-May-85,M,M,"$130,000.00",2,Graduate Degree,Management,1,2,0-1 Miles
11270,334,Robert,Lee,24-Jul-97,M,M,"$130,000.00",2,Graduate Degree,Management,1,3,0-1 Miles
11271,360,Danielle,Reed,30-Apr-80,S,F,"$150,000.00",0,Bachelors,Management,0,4,1-2 Miles
11272,300,Lauren,Martinez,27-Aug-88,S,F,"$70,000.00",3,Partial College,Professional,1,0,5-10 Miles
11273,331,Nathan,Lal,16-Oct-62,M,M,"$90,000.00",1,Partial College,Professional,1,0,10+ Miles
11274,609,Kyle,Foster,06-Jan-96,M,M,"$50,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11275,310,Jenny,Rai,28-Dec-93,M,F,"$80,000.00",0,Graduate Degree,Management,1,2,0-1 Miles
11276,49,Nancy,Chapman,28-Dec-87,M,F,"$80,000.00",3,Partial College,Professional,1,2,2-5 Miles
11277,62,Charles,Jackson,23-Feb-99,M,M,"$80,000.00",3,Partial College,Professional,1,2,0-1 Miles
11278,614,Jonathan,Phillips,08-Jan-98,S,M,"$90,000.00",0,Partial College,Professional,0,1,10+ Miles
11279,616,Amanda,Cook,16-Aug-97,M,F,"$90,000.00",0,Partial College,Professional,1,1,10+ Miles
11280,626,Robert,Collins,16-Apr-74,M,M,"$90,000.00",0,Partial College,Professional,1,1,10+ Miles
11281,301,Megan,Barnes,30-Dec-83,S,F,"$110,000.00",2,Bachelors,Management,1,4,5-10 Miles
11282,612,Christian,Thomas,24-Mar-92,M,M,"$90,000.00",4,Partial College,Professional,1,4,1-2 Miles
11283,299,Arturo,Lal,23-Nov-82,M,M,"$110,000.00",3,Bachelors,Management,1,2,1-2 Miles
11284,307,Theresa,Serrano,06-Jul-73,M,F,"$110,000.00",3,Bachelors,Management,1,2,1-2 Miles
11285,322,Jeremy,Anderson,18-Aug-76,M,M,"$120,000.00",3,Partial College,Professional,0,4,2-5 Miles
11286,374,Hunter,Griffin,17-Jan-78,M,M,"$170,000.00",0,Graduate Degree,Management,1,4,2-5 Miles
11287,49,Henry,Garcia,12-Dec-98,M,M,"$70,000.00",4,Partial College,Professional,0,3,5-10 Miles
11288,301,Cindy,Sanchez,11-Sep-88,M,F,"$110,000.00",3,Bachelors,Management,1,3,2-5 Miles
11289,315,Maria,Carter,06-Jan-89,M,F,"$130,000.00",3,Bachelors,Management,1,1,0-1 Miles
11290,334,Katelyn,Sanchez,02-Jan-85,M,F,"$130,000.00",3,Bachelors,Management,1,3,2-5 Miles
11291,335,Jenna,Wright,16-Dec-78,M,F,"$130,000.00",3,Bachelors,Management,1,3,2-5 Miles
11292,361,Seth,Phillips,06-May-84,S,M,"$150,000.00",2,Partial College,Professional,0,3,0-1 Miles
11293,632,Luke,Long,11-May-78,S,M,"$60,000.00",0,High School,Professional,0,2,1-2 Miles
11294,618,Dalton,Clark,29-Sep-83,M,M,"$60,000.00",0,High School,Professional,0,2,1-2 Miles
11295,311,Taylor,Lewis,21-Oct-69,S,F,"$80,000.00",0,Partial High School,Skilled Manual,1,2,5-10 Miles
11296,616,Haley,Richardson,13-Feb-99,S,F,"$50,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11297,301,Noah,Coleman,14-Jul-91,S,M,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11298,307,Jon,Luo,29-Aug-70,M,M,"$70,000.00",0,Graduate Degree,Management,1,2,1-2 Miles
11299,301,Orlando,Vazquez,10-Jun-92,M,M,"$70,000.00",0,Graduate Degree,Management,1,2,1-2 Miles
11300,54,Fernando,Barnes,10-May-88,M,M,"$80,000.00",4,Partial College,Professional,0,3,1-2 Miles
11301,607,Cameron,Rodriguez,26-Aug-70,M,M,"$80,000.00",4,Partial College,Professional,1,4,5-10 Miles
11302,539,Spencer,Russell,12-Jan-97,S,M,"$90,000.00",3,High School,Professional,0,3,1-2 Miles
11303,614,Julia,Coleman,19-Jan-94,S,F,"$90,000.00",3,High School,Professional,0,3,1-2 Miles
11304,547,Julia,Garcia,27-Dec-88,M,F,"$100,000.00",3,Partial College,Professional,1,0,5-10 Miles
11305,307,Sean,Evans,08-Feb-61,M,M,"$110,000.00",3,Partial College,Professional,0,4,2-5 Miles
11306,312,Micah,Zhou,12-Sep-66,M,M,"$110,000.00",3,Partial College,Professional,0,4,2-5 Miles
11307,314,Hunter,Rodriguez,20-Jun-71,M,M,"$80,000.00",0,Partial High School,Skilled Manual,1,2,5-10 Miles
11308,546,Ian,Gonzales,09-Nov-67,M,M,"$60,000.00",0,High School,Professional,0,2,1-2 Miles
11309,536,Victoria,Lewis,01-Apr-93,S,F,"$60,000.00",0,High School,Professional,1,2,5-10 Miles
11310,360,Erin,Sanders,17-Jul-82,S,F,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11311,626,Gabrielle,Lopez,12-Oct-61,S,F,"$70,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
11312,626,Sara,Richardson,03-Apr-79,S,F,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11313,632,Trevor,Jenkins,27-Jul-98,S,M,"$70,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11314,618,Mya,Flores,11-Feb-73,S,F,"$70,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
11315,632,Hailey,Ward,21-Sep-79,S,F,"$70,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
11316,51,Luke,Allen,12-Apr-85,M,M,"$60,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11317,548,Victoria,Russell,25-Mar-82,S,F,"$40,000.00",0,Partial College,Professional,0,2,5-10 Miles
11318,614,Jessica,Wilson,17-Oct-97,S,F,"$40,000.00",0,Partial College,Professional,0,2,1-2 Miles
11319,348,Jade,Bailey,04-Jan-90,M,F,"$70,000.00",0,Graduate Degree,Management,0,2,1-2 Miles
11320,325,Morgan,Hill,17-Oct-64,M,F,"$80,000.00",0,Graduate Degree,Management,1,2,5-10 Miles
11321,612,Terrance,Raman,05-Oct-94,M,M,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11322,611,Sydney,Garcia,06-May-70,M,F,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11323,314,Jose,Patterson,29-Aug-67,S,M,"$120,000.00",4,Graduate Degree,Management,1,3,5-10 Miles
11324,325,Zachary,Anderson,03-Feb-81,M,M,"$90,000.00",0,Bachelors,Management,1,2,1-2 Miles
11325,637,Elijah,Ross,07-Mar-73,S,M,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11326,300,Rafael,Xie,16-Mar-84,M,M,"$130,000.00",3,Bachelors,Management,1,4,0-1 Miles
11327,301,Jaime,Moreno,15-Mar-63,M,M,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11328,55,Julian,Griffin,13-Mar-75,M,M,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11329,311,Andy,Alvarez,25-Mar-65,S,M,"$90,000.00",0,Bachelors,Management,1,2,5-10 Miles
11330,59,Ryan,Thompson,24-Apr-99,M,M,"$110,000.00",4,Graduate Degree,Management,1,1,2-5 Miles
11331,63,Samantha,Jenkins,23-Apr-99,M,F,"$90,000.00",4,Partial College,Skilled Manual,1,2,1-2 Miles
11332,153,Deanna,Ramos,19-Nov-62,S,F,"$10,000.00",0,Graduate Degree,Manual,1,0,0-1 Miles
11333,261,Emily,Miller,03-Jul-82,M,F,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11334,269,Nicole,Brown,02-Mar-65,M,F,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
11335,120,Carla,Raman,13-Apr-74,M,F,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
11336,204,Shaun,Raji,20-Jan-68,M,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11337,273,Jerome,Romero,05-Sep-95,M,M,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
11338,154,Frank,Navarro,04-Jun-60,M,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11339,202,Dennis,She,02-May-61,S,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11340,192,Melody,Munoz,13-Sep-61,M,F,"$10,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11341,236,Randy,Zeng,10-Jan-83,M,M,"$20,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11342,191,Marshall,Wang,21-Jan-96,M,M,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11343,264,Arthur,Carlson,01-Oct-78,M,M,"$10,000.00",0,Bachelors,Manual,1,0,0-1 Miles
11344,262,Jessie,Jimenez,29-May-92,M,F,"$10,000.00",0,Partial College,Manual,1,0,0-1 Miles
11345,224,Robin,Ramos,30-Nov-70,S,F,"$10,000.00",0,Partial College,Manual,1,0,0-1 Miles
11346,196,Deanna,Gutierrez,03-Sep-76,S,F,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
11347,156,Roy,Navarro,24-Mar-71,M,M,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
11348,151,Shawn,Rai,25-Jul-73,M,M,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
11349,134,Mindy,Luo,16-May-95,M,F,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
11350,265,Cara,Zhou,06-Jul-93,M,F,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11351,253,Anne,Ramos,28-Aug-70,S,F,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11352,222,Raymond,Rodriguez,14-Dec-68,M,M,"$10,000.00",0,Partial College,Manual,1,1,0-1 Miles
11353,271,Carrie,Ortega,30-Nov-90,S,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11354,119,Deanna,Suarez,16-Jul-97,M,F,"$20,000.00",0,Partial College,Manual,1,0,0-1 Miles
11355,275,Roberto,Gutierrez,28-Nov-60,M,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11356,6,Terrence,Carson,26-May-80,S,M,"$10,000.00",0,Partial College,Manual,0,1,2-5 Miles
11357,21,Ramon,Ye,30-Nov-60,S,M,"$10,000.00",0,Partial College,Manual,0,1,2-5 Miles
11358,2,Cynthia,Malhotra,31-May-82,S,F,"$10,000.00",0,Partial College,Manual,0,1,0-1 Miles
11359,7,Jarrod,Prasad,30-Dec-93,S,M,"$10,000.00",0,Partial College,Manual,0,1,0-1 Miles
11360,26,Tyrone,Serrano,08-May-83,S,M,"$10,000.00",0,Partial College,Manual,1,1,2-5 Miles
11361,10,Cindy,Ramos,13-Mar-66,M,F,"$10,000.00",0,High School,Manual,1,2,0-1 Miles
11362,33,Damien,Shan,26-Jun-63,M,M,"$10,000.00",0,High School,Manual,0,2,0-1 Miles
11363,35,Julian,Ross,16-Aug-73,S,M,"$10,000.00",0,High School,Manual,0,2,0-1 Miles
11364,34,Jennifer,Collins,20-Aug-82,S,F,"$10,000.00",1,High School,Manual,0,0,2-5 Miles
11365,29,Brittney,Sun,12-Dec-98,S,F,"$10,000.00",1,High School,Manual,0,0,1-2 Miles
11366,37,Virginia,Patel,11-Dec-81,M,F,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11367,12,Calvin,Nara,18-Apr-88,M,M,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11368,26,Edward,Miller,04-Feb-61,S,M,"$10,000.00",1,High School,Manual,0,0,1-2 Miles
11369,29,Ashlee,Tang,22-Jul-94,M,F,"$20,000.00",0,Bachelors,Clerical,0,0,0-1 Miles
11370,38,Alicia,Xu,12-Jan-95,M,F,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11371,26,Lacey,Jai,22-Mar-89,M,F,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11372,20,Wendy,Romero,17-Mar-98,S,F,"$20,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11373,135,Carly,Luo,22-Dec-67,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11374,162,Jimmy,Ortega,23-Apr-86,S,M,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11375,240,Francisco,Martinez,21-Jul-63,M,M,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11376,268,Lance,Vazquez,07-Jan-98,S,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11377,161,David,Robinett,12-Sep-98,M,M,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11378,184,Shannon,Liang,13-Nov-81,S,F,"$10,000.00",1,High School,Manual,0,1,2-5 Miles
11379,214,Gary,Vazquez,24-Aug-97,M,M,"$10,000.00",1,High School,Manual,1,1,2-5 Miles
11380,175,Mitchell,Kumar,10-Apr-74,S,M,"$20,000.00",0,Partial College,Manual,1,1,1-2 Miles
11381,249,Meredith,Raman,08-Aug-97,M,F,"$20,000.00",0,Partial College,Manual,1,1,2-5 Miles
11382,189,Edward,Patterson,22-Mar-71,M,M,"$20,000.00",0,Partial College,Manual,1,1,2-5 Miles
11383,206,Marie,Gill,03-Jul-95,M,F,"$30,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11384,211,Tiffany,Wang,05-Mar-99,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11385,279,Miguel,Allen,22-May-78,S,M,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11386,127,Jaclyn,Cai,25-Nov-75,M,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11387,238,Megan,Ramirez,24-Jul-96,S,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11388,279,Joseph,Martin,06-Apr-74,M,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11389,130,Karl,Shan,23-Aug-76,S,M,"$10,000.00",1,High School,Manual,0,1,2-5 Miles
11390,208,Christine,Raji,02-Jul-80,S,F,"$10,000.00",1,High School,Manual,0,1,2-5 Miles
11391,135,Lindsay,Xie,28-Jan-96,S,F,"$10,000.00",2,High School,Manual,1,0,0-1 Miles
11392,131,Willie,Zhao,05-May-98,S,M,"$10,000.00",2,High School,Manual,1,0,0-1 Miles
11393,182,Kurt,Pal,02-Aug-97,S,M,"$10,000.00",2,High School,Manual,1,0,0-1 Miles
11394,259,George,McDonald,04-Jan-91,S,M,"$10,000.00",2,High School,Manual,1,0,0-1 Miles
11395,118,Beth,Gutierrez,16-Oct-93,S,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11396,175,Ian,Lopez,23-Nov-97,M,M,"$10,000.00",2,High School,Manual,0,1,0-1 Miles
11397,197,Latoya,Shan,20-Sep-76,S,F,"$20,000.00",0,Partial College,Manual,0,1,0-1 Miles
11398,261,Colin,Nath,02-Aug-60,S,M,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11399,202,Brenda,Mehta,28-Aug-84,S,F,"$30,000.00",0,Bachelors,Clerical,1,0,0-1 Miles
11400,251,Franklin,Raji,19-Jul-67,S,M,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11401,204,Linda,Navarro,07-Jun-68,M,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11402,183,Kelli,Cai,16-Apr-62,M,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11403,179,Nancy,Schmidt,05-May-80,S,F,"$40,000.00",0,Graduate Degree,Clerical,1,0,0-1 Miles
11404,133,Megan,Taylor,05-Mar-95,S,F,"$10,000.00",0,Partial College,Manual,0,2,0-1 Miles
11405,143,Bonnie,Goel,03-Aug-98,S,F,"$10,000.00",0,Partial College,Manual,0,2,0-1 Miles
11406,199,Latoya,Xu,05-May-91,M,F,"$20,000.00",0,Partial College,Manual,1,1,2-5 Miles
11407,170,Mario,She,27-Oct-93,M,M,"$20,000.00",0,Partial College,Manual,1,1,0-1 Miles
11408,257,Darren,Gill,29-Apr-70,M,M,"$10,000.00",1,High School,Manual,0,2,0-1 Miles
11409,208,Jacqueline,Hayes,23-May-68,S,F,"$10,000.00",2,High School,Manual,1,1,0-1 Miles
11410,201,Maurice,Goel,13-Apr-67,M,M,"$20,000.00",1,Partial College,Manual,1,0,2-5 Miles
11411,121,Devin,Ross,20-Nov-95,M,M,"$80,000.00",2,Partial College,Professional,0,1,2-5 Miles
11412,121,Sydney,Bryant,10-Jul-93,S,F,"$80,000.00",2,Partial College,Professional,1,1,10+ Miles
11413,238,Megan,Stewart,21-Oct-62,M,F,"$80,000.00",2,Partial College,Professional,0,1,2-5 Miles
11414,241,Ian,Richardson,28-Jun-71,S,M,"$80,000.00",2,Partial College,Professional,1,1,10+ Miles
11415,127,Randy,She,29-Nov-62,S,M,"$90,000.00",0,Partial College,Professional,0,2,10+ Miles
11416,185,Katrina,Becker,03-Oct-80,M,F,"$60,000.00",1,Partial High School,Skilled Manual,1,4,2-5 Miles
11417,222,Lacey,Zheng,15-Jul-89,M,F,"$70,000.00",1,High School,Professional,1,2,10+ Miles
11418,160,Rafael,Hu,23-May-93,S,M,"$90,000.00",0,Partial College,Professional,0,2,10+ Miles
11419,273,Kyle,Scott,21-Sep-75,M,M,"$150,000.00",4,Graduate Degree,Management,1,4,0-1 Miles
11420,189,Jordan,Turner,05-Mar-62,M,M,"$100,000.00",3,Bachelors,Management,1,4,10+ Miles
11421,172,Amy,Sun,20-Aug-81,M,F,"$110,000.00",4,Bachelors,Management,1,4,5-10 Miles
11422,268,Dustin,Deng,24-Aug-67,M,M,"$170,000.00",4,Bachelors,Management,1,3,5-10 Miles
11423,147,Jasmine,Stewart,03-Feb-67,M,F,"$80,000.00",2,Partial College,Professional,0,1,2-5 Miles
11424,164,Pamela,Garcia,16-Oct-67,M,F,"$80,000.00",2,Partial College,Professional,1,2,10+ Miles
11425,184,Ariana,Gray,22-Feb-88,M,F,"$90,000.00",2,High School,Professional,1,2,10+ Miles
11426,156,Kristopher,Mehta,13-Jan-69,M,M,"$110,000.00",4,Bachelors,Management,1,4,10+ Miles
11427,168,Desiree,Dominguez,23-May-72,M,F,"$110,000.00",5,Partial College,Professional,1,2,10+ Miles
11428,173,Deanna,Perez,04-Nov-94,S,F,"$120,000.00",5,Bachelors,Management,1,2,10+ Miles
11429,218,Marco,Lopez,25-Apr-93,M,M,"$80,000.00",1,Partial College,Professional,1,2,10+ Miles
11430,155,Casey,Yuan,22-Aug-76,M,F,"$90,000.00",1,High School,Professional,1,2,10+ Miles
11431,120,Bryant,Garcia,28-Jun-68,M,M,"$110,000.00",5,Partial College,Professional,1,2,10+ Miles
11432,206,Dominique,Prasad,19-Jul-64,M,F,"$80,000.00",2,High School,Professional,1,2,10+ Miles
11433,224,Maurice,Shan,27-Apr-96,M,M,"$80,000.00",2,High School,Professional,0,2,2-5 Miles
11434,274,Andre,Lopez,08-Aug-80,M,M,"$170,000.00",5,Partial College,Professional,1,4,0-1 Miles
11435,168,Robin,Romero,18-Jun-61,S,F,"$100,000.00",4,Partial College,Management,1,4,10+ Miles
11436,273,Taylor,Cox,03-May-70,M,F,"$160,000.00",5,Partial College,Management,0,4,10+ Miles
11437,190,Alfredo,Moreno,22-Sep-65,M,M,"$90,000.00",1,High School,Management,1,3,10+ Miles
11438,162,Jenny,Nara,13-Apr-99,M,F,"$130,000.00",5,High School,Management,1,4,0-1 Miles
11439,217,Janet,Munoz,30-Jan-75,M,F,"$90,000.00",1,High School,Management,0,3,5-10 Miles
11440,187,Sergio,Weber,21-Nov-79,M,M,"$80,000.00",0,Partial High School,Skilled Manual,0,2,5-10 Miles
11441,192,Erika,Gomez,12-Sep-77,M,F,"$90,000.00",0,Partial High School,Skilled Manual,0,2,5-10 Miles
11442,224,Joseph,Harris,03-Dec-76,M,M,"$90,000.00",0,Partial High School,Skilled Manual,1,2,10+ Miles
11443,31,Grace,Griffin,27-Jun-94,S,F,"$60,000.00",0,Bachelors,Professional,0,4,2-5 Miles
11444,32,Tina,Mehta,17-Feb-99,M,F,"$70,000.00",0,Bachelors,Professional,1,3,10+ Miles
11445,15,Kari,Kim,06-Mar-61,S,F,"$70,000.00",0,Bachelors,Professional,0,3,10+ Miles
11446,5,Bethany,Chander,11-Feb-65,S,F,"$70,000.00",0,Bachelors,Professional,0,3,10+ Miles
11447,25,Jennifer,Roberts,23-Mar-73,M,F,"$70,000.00",0,Bachelors,Professional,1,4,10+ Miles
11448,35,Kyle,Patterson,28-May-79,S,M,"$80,000.00",0,Bachelors,Professional,1,3,10+ Miles
11449,37,Alvin,Hu,18-Jun-66,M,M,"$80,000.00",0,Bachelors,Professional,1,3,10+ Miles
11450,28,Brett,Mehta,27-Jun-74,S,M,"$130,000.00",5,High School,Management,1,4,0-1 Miles
11451,10,Ruben,Muñoz,19-Apr-65,S,M,"$70,000.00",0,Bachelors,Professional,0,4,10+ Miles
11452,21,Erika,Rubio,13-Oct-60,S,F,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
11453,31,Stanley,Malhotra,08-Dec-72,S,M,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
11454,35,Melinda,Navarro,15-Aug-65,S,F,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
11455,36,Ross,Sanz,08-Feb-81,M,M,"$100,000.00",5,High School,Management,1,2,10+ Miles
11456,17,Jon,Gao,21-Jul-81,M,M,"$120,000.00",5,Partial High School,Professional,1,4,10+ Miles
11457,19,Jaime,Gutierrez,09-Feb-79,M,F,"$90,000.00",0,Bachelors,Professional,1,3,10+ Miles
11458,16,Bianca,Liu,07-Oct-77,M,F,"$100,000.00",5,High School,Management,1,2,10+ Miles
11459,13,Tasha,Deng,18-Mar-81,S,F,"$80,000.00",0,Bachelors,Professional,0,3,10+ Miles
11460,33,Melvin,Chande,10-Feb-89,S,M,"$90,000.00",0,Bachelors,Professional,0,3,10+ Miles
11461,6,Victor,Jimenez,19-Mar-75,S,M,"$90,000.00",0,Bachelors,Professional,0,3,10+ Miles
11462,8,Laura,Lin,22-Aug-90,M,F,"$110,000.00",5,High School,Management,1,4,10+ Miles
11463,28,Alisha,Beck,19-Dec-89,M,F,"$110,000.00",5,High School,Management,0,4,10+ Miles
11464,38,Alejandro,Huang,31-Oct-78,M,M,"$90,000.00",0,Bachelors,Professional,1,4,10+ Miles
11465,23,Louis,Luo,24-Nov-76,M,M,"$90,000.00",0,Bachelors,Professional,0,4,10+ Miles
11466,6,Grant,Tang,08-Jul-99,M,M,"$150,000.00",5,Partial High School,Management,1,4,10+ Miles
11467,17,Arturo,Zheng,09-Feb-88,M,M,"$170,000.00",5,Graduate Degree,Management,1,4,0-1 Miles
11468,278,Jaclyn,Andersen,21-Feb-78,M,F,"$40,000.00",1,Bachelors,Skilled Manual,1,0,1-2 Miles
11469,278,Edwin,Raji,08-Nov-86,S,M,"$10,000.00",0,Partial High School,Manual,0,2,1-2 Miles
11470,177,Jay,Suarez,19-Apr-68,S,M,"$20,000.00",0,Partial High School,Manual,0,2,0-1 Miles
11471,207,Latasha,Suarez,24-Jun-60,S,F,"$30,000.00",0,Partial College,Clerical,1,1,2-5 Miles
11472,24,Kenneth,Kumar,30-May-65,S,M,"$60,000.00",2,Bachelors,Professional,1,2,5-10 Miles
11473,221,Grace,Henderson,20-Dec-88,S,F,"$20,000.00",0,Partial High School,Manual,0,2,1-2 Miles
11474,265,Melvin,Xu,30-Dec-96,S,M,"$20,000.00",0,Partial High School,Manual,1,2,1-2 Miles
11475,251,Cesar,Subram,28-Mar-91,S,M,"$30,000.00",0,High School,Manual,0,1,1-2 Miles
